Codigo Institucion;Nombre Institucion;Estado;Numero Identificacion Tributaria - NIT;Principal/Seccional;Naturaleza Jur≠dica;Sector;Caracter Academico;Departamento Domicilio;Municipio Domicilio;Direccion Domicilio;Telefono Domicilio;Ente Emite la Norma de Creacion;Tipo Acto Administrativo Norma de Creacion;Número Norma de Creacion;Fecha Norma de Creacion;Programas Vigentes;Pˇgina Web;Acreditada Alta Calidad;Fecha Acreditacion;Resolucion de la acreditacion;Vigencia de la acreditacion;Mision;Nombre;Apellido;Cargo;Tipo Acto Nombramiento;Numero Acto Nombramiento;Fecha Norma;Fecha Desde;Fecha Hasta;Nombre;Apellido;Cargo;Tipo Acto Nombramiento;Número Acto Nombramiento;Fecha Norma;Fecha desde;Fecha hasta;Tipo Cubrimiento;Departamento;Municipio
1819;UNIVERSIDAD COOPERATIVA DE COLOMBIA;ACTIVA;860.029.924-7;SECCIONAL;CORPORACION;PRIVADA;UNIVERSIDAD;SANTANDER;BARRANCABERMEJA;Calle 57 entre carrerras 24 y 27 Barrio G;213277;SIN DATO;NO INFORMA;SIN DATO;19/03/2007;8;ucc.edu.co;NO;;;;"SOMOS UNA INSTITUCIÖN DE EDUCACIÖN SUPERIOR, DE PROPIEDAD SOCIAL,  QUE POR SU ORIGEN Y ORGANIZACIÖN PERTENECE AL SECTOR DE LA ECONOMôA SOLIDARIA.

NUESTROS PRINCIPIOS FUNDAMENTALES SON:  LA FORMACIÖN DE PROFESIONALES CON CRITERIOS POLôTICOS, CREATIVOS Y SOLIDARIOS QUE CONTRIBUYAN AL DESARROLLO ARMÖNICO DE LA SOCIEDAD.

LA INVESTIGACIÖN  COMO ACTIVIDAD COMPLEMENTARIA DE LA DOCENCIA Y COMO APORTE A LA SOLUCIÖN DE PROBLEMAS CIENTôFICOS, TECNOLÖGICOS Y SOCIALES.

LA EXTENSIÖN  ORIENTADA AL SERVICIO PÇBLICO Y EL VINCULO EFECTIVO CON EL SECTOR PRODUCTIVO.

IMPARTIMOS FORMACIÖN EN LOS CAMPOS DE LAS CIENCIAS,  LAS TECNOLOGôAS Y LAS HUMANIDADES A NIVEL DE PREGRADO,  POSGRADO Y EDUCACIÖN NO FORMAL EN UN AMBIENTE ACTIVO Y FLEXIBLE DE APRENDIZAJE.

COMO COMUNIDAD UNIVERSITARIA VALORAMOS LA SOLIDARIDAD,  LA EQUIDAD,  EL RESPETO  A LA DIVERSIDAD Y LA LIBERTAD COMO FUNDAMENTO DE LA CONSTRUCCIÖN DE UNA NUEVA SOCIEDAD. SOMOS UNA UNIVERSIDAD DE CARÊCTER NACIONAL, DESCENTRALIZADA Y ABIERTA AL MUNDO.";MARITZA;RONDON RANGEL;RECTOR;ACTA;SIN DATO;23/01/2015;24/01/2015;23/01/2020;MARITZA;RONDON RANGEL;REPRESENTANTE LEGAL;ACTA;9;23/01/2015;24/01/2015;23/01/2020;;SANTANDER;BARRANCABERMEJA
1820;UNIVERSIDAD COOPERATIVA DE COLOMBIA;ACTIVA;860.029.924-7;SECCIONAL;CORPORACION;PRIVADA;UNIVERSIDAD;MAGDALENA;SANTA MARTA;Troncal del Caribe Sector Mamatoco;4331715;SIN DATO;NO INFORMA;SIN DATO;19/03/2007;16;www.ucc.edu.co;NO;;;;MISION;MARITZA;RONDON RANGEL;RECTOR;ACTA;SIN DATO;23/01/2015;24/01/2015;23/01/2020;HERNAN DARIO;ARENAS CORDOBA;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;400;12/04/2013;12/04/2013;;;MAGDALENA;SANTA MARTA
1820;UNIVERSIDAD COOPERATIVA DE COLOMBIA;ACTIVA;860.029.924-7;SECCIONAL;CORPORACION;PRIVADA;UNIVERSIDAD;MAGDALENA;SANTA MARTA;Troncal del Caribe Sector Mamatoco;4331715;SIN DATO;NO INFORMA;SIN DATO;19/03/2007;16;www.ucc.edu.co;NO;;;;MISION;MARITZA;RONDON RANGEL;RECTOR;ACTA;SIN DATO;23/01/2015;24/01/2015;23/01/2020;MARITZA;RONDON RANGEL;REPRESENTANTE LEGAL;ACTA;9;23/01/2015;24/01/2015;23/01/2020;;MAGDALENA;SANTA MARTA
1201;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;MEDELLIN;CLLE 67 No. 51 - 08;2128332;Asamblea;LEY;71;31/12/1969;518;www.udea.edu.co;SI;14/12/2012;16516;10;MISION;ÊLVARO DE JESÇS;FRANCO GIRALDO;PRIMER SUPLENTE DEL RECTOR;RESOLUCION;71;15/11/2016;1/12/2016;30/11/2017;EDISON DARIO;NEIRA PALACIO;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;41404;29/04/2016;2/05/2016;1/05/2017;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,CAUCA,POPAYAN;CONVENIO,CESAR,VALLEDUPAR;CONVENIO,ANTIOQUIA,MEDELLIN;CONVENIO,ANTIOQUIA,RIONEGRO;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,TOLIMA,IBAGUE;CONVENIO,TOLIMA,IBAGUE;CONVENIO,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,ANTIOQUIA,ANDES;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,LA PINTADA;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;";ANTIOQUIA;MEDELLIN
1201;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;MEDELLIN;CLLE 67 No. 51 - 08;2128332;Asamblea;LEY;71;31/12/1969;518;www.udea.edu.co;SI;14/12/2012;16516;10;MISION;MAURICIO;ALVIAR RAMIREZ;RECTOR;RESOLUCION;71;24/02/2015;7/04/2015;6/03/2018;MAURICIO;ALVIAR RAMIREZ;REPRESENTANTE LEGAL;RESOLUCION;1989;24/02/2015;7/04/2015;6/03/2018;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,CAUCA,POPAYAN;CONVENIO,CESAR,VALLEDUPAR;CONVENIO,ANTIOQUIA,MEDELLIN;CONVENIO,ANTIOQUIA,RIONEGRO;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,TOLIMA,IBAGUE;CONVENIO,TOLIMA,IBAGUE;CONVENIO,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,ANTIOQUIA,ANDES;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,LA PINTADA;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;";ANTIOQUIA;MEDELLIN
1201;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;MEDELLIN;CLLE 67 No. 51 - 08;2128332;Asamblea;LEY;71;31/12/1969;518;www.udea.edu.co;SI;14/12/2012;16516;10;MISION;MAURICIO;ALVIAR RAMIREZ;RECTOR;RESOLUCION;71;24/02/2015;7/04/2015;6/03/2018;EDISON DARIO;NEIRA PALACIO;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;41404;29/04/2016;2/05/2016;1/05/2017;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,CAUCA,POPAYAN;CONVENIO,CESAR,VALLEDUPAR;CONVENIO,ANTIOQUIA,MEDELLIN;CONVENIO,ANTIOQUIA,RIONEGRO;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,TOLIMA,IBAGUE;CONVENIO,TOLIMA,IBAGUE;CONVENIO,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,ANTIOQUIA,ANDES;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,LA PINTADA;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;";ANTIOQUIA;MEDELLIN
1201;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;MEDELLIN;CLLE 67 No. 51 - 08;2128332;Asamblea;LEY;71;31/12/1969;518;www.udea.edu.co;SI;14/12/2012;16516;10;MISION;EDISON DARIO;NEIRA PALACIO;RECTOR SUPLENTE;RESOLUCION;71;29/04/2016;2/05/2016;1/05/2017;MAURICIO;ALVIAR RAMIREZ;REPRESENTANTE LEGAL;RESOLUCION;1989;24/02/2015;7/04/2015;6/03/2018;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,CAUCA,POPAYAN;CONVENIO,CESAR,VALLEDUPAR;CONVENIO,ANTIOQUIA,MEDELLIN;CONVENIO,ANTIOQUIA,RIONEGRO;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,TOLIMA,IBAGUE;CONVENIO,TOLIMA,IBAGUE;CONVENIO,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,ANTIOQUIA,ANDES;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,LA PINTADA;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;";ANTIOQUIA;MEDELLIN
1201;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;MEDELLIN;CLLE 67 No. 51 - 08;2128332;Asamblea;LEY;71;31/12/1969;518;www.udea.edu.co;SI;14/12/2012;16516;10;MISION;EDISON DARIO;NEIRA PALACIO;RECTOR SUPLENTE;RESOLUCION;71;29/04/2016;2/05/2016;1/05/2017;EDISON DARIO;NEIRA PALACIO;REPRESENTANTE LEGAL SUPLENTE;RESOLUCION;41404;29/04/2016;2/05/2016;1/05/2017;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,CAUCA,POPAYAN;CONVENIO,CESAR,VALLEDUPAR;CONVENIO,ANTIOQUIA,MEDELLIN;CONVENIO,ANTIOQUIA,RIONEGRO;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,TOLIMA,IBAGUE;CONVENIO,TOLIMA,IBAGUE;CONVENIO,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,ANTIOQUIA,ANDES;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,LA PINTADA;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;";ANTIOQUIA;MEDELLIN
1201;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;MEDELLIN;CLLE 67 No. 51 - 08;2128332;Asamblea;LEY;71;31/12/1969;518;www.udea.edu.co;SI;14/12/2012;16516;10;MISION;ÊLVARO DE JESÇS;FRANCO GIRALDO;PRIMER SUPLENTE DEL RECTOR;RESOLUCION;71;15/11/2016;1/12/2016;30/11/2017;MAURICIO;ALVIAR RAMIREZ;REPRESENTANTE LEGAL;RESOLUCION;1989;24/02/2015;7/04/2015;6/03/2018;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,CAUCA,POPAYAN;CONVENIO,CESAR,VALLEDUPAR;CONVENIO,ANTIOQUIA,MEDELLIN;CONVENIO,ANTIOQUIA,RIONEGRO;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,NORTE DE SANTANDER,PAMPLONA;CONVENIO,TOLIMA,IBAGUE;CONVENIO,TOLIMA,IBAGUE;CONVENIO,VALLE DEL CAUCA,CALI;CENTROS TUTORIALES,ANTIOQUIA,ANDES;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,CARMEN DE VIBORAL;CENTROS TUTORIALES,ANTIOQUIA,LA PINTADA;CENTROS TUTORIALES,VALLE DEL CAUCA,CALI;";ANTIOQUIA;MEDELLIN
1219;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;SECCIONAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;CARMEN DE VIBORAL;Km 6 Via Rionegro, La Ceja, El Tambo Jurisdiccion El Carmen de Viboral;5311177;SIN DATO;NO INFORMA;SIN DATO;19/03/2007;19;www.udea.edu.co;NO;;2087;;SIN DEFINIR;JOHN JAIRO;Arboleda Cespedes;RECTOR;NO INFORMA;SIN DATO;27/02/2018;7/04/2018;6/04/2021;JOHN JAIRO;Arboleda Cespedes;REPRESENTANTE LEGAL;NO INFORMA;2239;27/02/2018;7/04/2018;6/04/2021;;ANTIOQUIA;CARMEN DE VIBORAL
1220;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;SECCIONAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;ANDES;Km. 4 Salida Medellin Vereda Campamento;8418052;SIN DATO;NO INFORMA;SIN DATO;19/03/2007;16;www.udea.edu.co;NO;;2087;;SIN DEFINIR;MAURICIO;ALVIAR RAMIREZ;RECTOR;RESOLUCION;SIN DATO;24/02/2015;7/04/2015;6/04/2018;MAURICIO;ALVIAR RAMIREZ;REPRESENTANTE LEGAL;RESOLUCION;1989;24/02/2015;7/04/2015;6/04/2018;;ANTIOQUIA;ANDES
1221;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;SECCIONAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;CAUCASIA;Liceo Municipal Caucasi Carretera.TR Av. Pajonal;8395350;SIN DATO;NO INFORMA;SIN DATO;19/03/2007;18;www.udea.edu.co;NO;;2087;;SIN DEFINIR;JOHN JAIRO;Arboleda Cespedes;RECTOR;NO INFORMA;SIN DATO;27/02/2018;7/04/2018;6/04/2021;JOHN JAIRO;Arboleda Cespedes;REPRESENTANTE LEGAL;NO INFORMA;2239;27/02/2018;7/04/2018;6/04/2021;;ANTIOQUIA;CAUCASIA
1222;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;SECCIONAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;PUERTO BERRIO;Salida  Medellin Barrio Cacique;8333522;SIN DATO;NO INFORMA;SIN DATO;19/03/2007;8;www.udea.edu.co;NO;;2087;;SIN DEFINIR;JOHN JAIRO;Arboleda Cespedes;RECTOR;NO INFORMA;SIN DATO;27/02/2018;7/04/2018;6/04/2021;JOHN JAIRO;Arboleda Cespedes;REPRESENTANTE LEGAL;NO INFORMA;2239;27/02/2018;7/04/2018;6/04/2021;;ANTIOQUIA;PUERTO BERRIO
1223;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;SECCIONAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;TURBO;Calle 104 entre Carreras 18 A - 19 B.Jesus;8272588;SIN DATO;NO INFORMA;SIN DATO;19/03/2007;16;www.udea.edu.co;NO;;2087;;SIN DEFINIR;JOHN JAIRO;Arboleda Cespedes;RECTOR;NO INFORMA;SIN DATO;27/02/2018;7/04/2018;6/04/2021;JOHN JAIRO;Arboleda Cespedes;REPRESENTANTE LEGAL;NO INFORMA;2239;27/02/2018;7/04/2018;6/04/2021;;ANTIOQUIA;TURBO
9125;UNIVERSIDAD DE ANTIOQUIA;ACTIVA;890.980.040-8;SECCIONAL;NACIONAL;OFICIAL;UNIVERSIDAD;ANTIOQUIA;SANTA FE DE ANTIOQUIA;Calle 9 7-36 Diagonal al Comando de Policia;8531743;SIN DATO;NO INFORMA;SIN DATO;12/03/2008;6;www.udea.edu.co;NO;;;;SIN DEFINIR;JOHN JAIRO;Arboleda Cespedes;RECTOR;NO INFORMA;SIN DATO;27/02/2018;7/04/2018;6/04/2021;JOHN JAIRO;Arboleda Cespedes;REPRESENTANTE LEGAL;NO INFORMA;2239;27/02/2018;7/04/2018;6/04/2021;;ANTIOQUIA;SANTA FE DE ANTIOQUIA
1734;UNIVERSIDAD DE BOYACA UNIBOYACA;ACTIVA;891.801.101-6;PRINCIPAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOYACA;TUNJA;Carrera 2a. Este No. 64-169;7450044;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;6553;25/05/1981;55;www.uniboyaca.edu.co;NO;;;;BASADOS EN EL PODER DEL SABER FORMAR HOMBRES Y MUJERES LIBRES CRôTICOS Y COMPROMETIDOS SOCIALMENTE;Osmar Rodrigo;Correal Cuervo;RECTOR(E);ACTA C.D.;6553;25/05/2017;12/06/2017;7/08/2017;Osmar Rodrigo;Correal Cuervo;REPRESENTANTE LEGAL (E);ACTA C.D.;122;25/05/2017;12/06/2017;7/08/2017;;BOYACA;TUNJA
1734;UNIVERSIDAD DE BOYACA UNIBOYACA;ACTIVA;891.801.101-6;PRINCIPAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOYACA;TUNJA;Carrera 2a. Este No. 64-169;7450044;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;6553;25/05/1981;55;www.uniboyaca.edu.co;NO;;;;BASADOS EN EL PODER DEL SABER FORMAR HOMBRES Y MUJERES LIBRES CRôTICOS Y COMPROMETIDOS SOCIALMENTE;Rosa   Amalia;Cuervo  de Correal;RECTOR;ACTA C.S.;6553;14/12/2016;11/01/2017;11/01/2019;Rosa   Amalia;Cuervo de Correal;REPRESENTANTE LEGAL;ACTA FUNDA;51;14/12/2016;11/01/2017;11/01/2019;;BOYACA;TUNJA
1734;UNIVERSIDAD DE BOYACA UNIBOYACA;ACTIVA;891.801.101-6;PRINCIPAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOYACA;TUNJA;Carrera 2a. Este No. 64-169;7450044;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;6553;25/05/1981;55;www.uniboyaca.edu.co;NO;;;;BASADOS EN EL PODER DEL SABER FORMAR HOMBRES Y MUJERES LIBRES CRôTICOS Y COMPROMETIDOS SOCIALMENTE;Rosa   Amalia;Cuervo  de Correal;RECTOR;ACTA C.S.;6553;14/12/2016;11/01/2017;11/01/2019;Osmar Rodrigo;Correal Cuervo;REPRESENTANTE LEGAL (E);ACTA C.D.;122;25/05/2017;12/06/2017;7/08/2017;;BOYACA;TUNJA
1734;UNIVERSIDAD DE BOYACA UNIBOYACA;ACTIVA;891.801.101-6;PRINCIPAL;FUNDACION;PRIVADA;UNIVERSIDAD;BOYACA;TUNJA;Carrera 2a. Este No. 64-169;7450044;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;6553;25/05/1981;55;www.uniboyaca.edu.co;NO;;;;BASADOS EN EL PODER DEL SABER FORMAR HOMBRES Y MUJERES LIBRES CRôTICOS Y COMPROMETIDOS SOCIALMENTE;Osmar Rodrigo;Correal Cuervo;RECTOR(E);ACTA C.D.;6553;25/05/2017;12/06/2017;7/08/2017;Rosa   Amalia;Cuervo de Correal;REPRESENTANTE LEGAL;ACTA FUNDA;51;14/12/2016;11/01/2017;11/01/2019;;BOYACA;TUNJA
1112;UNIVERSIDAD DE CALDAS;ACTIVA;890.801.063;PRINCIPAL;NACIONAL;OFICIAL;UNIVERSIDAD;CALDAS;MANIZALES;Calle 65  26-10;8861250;Asamblea Departamental de Caldas;ORDENANZA;6;24/05/1943;120;www.ucaldas.edu.co;SI;24/10/2018;17202;8;LA UNIVERSIDAD DE CALDAS, EN CUMPLIMIENTO DE LA FUNCIÖN SOCIAL QUE CORRESPONDE A SU NATURALEZA PÇBLICA, TIENE LA MISIÖN DE GENERAR, APROPIAR, DIFUNDIR Y APLICAR CONOCIMIENTOS, MEDIANTE PROCESOS CURRICULARES, INVESTIGATIVOS Y DE PROYECCIÖN, PARA FORMAR INTEGRALMENTE CIUDADANOS ÇTILES A LA SOCIEDAD, APORTAR SOLUCIONES A LOS PROBLEMAS REGIONALES Y NACIONALES Y CONTRIBUIR AL DESARROLLO SUSTENTABLE Y A LA INTEGRACIÖN DEL CENTRO OCCIDENTE COLOMBIANO.;ALEJANDRO;CEBALLOS MARQUEZ;RECTOR;ACTO ADMINISTRATIVO;6;16/05/2018;21/05/2018;20/05/2022;ALEJANDRO;CEBALLOS MARQUEZ;REPRESENTANTE LEGAL;ACTO ADMINISTRATIVO;14;16/05/2018;21/05/2018;20/05/2022;"CONVENIO,META,VILLAVICENCIO;CERES,CALDAS,MANIZALES;CERES,CALDAS,MANIZALES;CERES,CALDAS,AGUADAS;CERES,CALDAS,ANSERMA;CERES,CALDAS,ANSERMA;CERES,CALDAS,LA DORADA;CERES,CALDAS,LA DORADA;CERES,CALDAS,RIOSUCIO;CERES,CALDAS,RIOSUCIO;CERES,CALDAS,SALAMINA;CERES,CALDAS,SALAMINA;CERES,CALDAS,SALAMINA;CERES,CALDAS,SAMANA;CENTROS TUTORIALES,RISARALDA,PEREIRA;";CALDAS;MANIZALES
1205;UNIVERSIDAD DE CARTAGENA;ACTIVA;890.480.123-5;PRINCIPAL;DEPARTAMENTAL;OFICIAL;UNIVERSIDAD;BOLIVAR;CARTAGENA;Centro Carrera 6 No. 36-100;6600676;el Libertador Simon Bolivar.;DECRETO;0;31/12/1969;114;www.unicartagena.edu.co;SI;12/02/2018;1968;6;MISION;EDGAR;PARRA CHACON;RECTOR;NO INFORMA;0;11/05/2018;5/06/2018;4/06/2022;EDGAR;PARRA CHACON;REPRESENTANTE LEGAL;NO INFORMA;8;11/05/2018;5/06/2018;4/06/2022;"CONVENIO,BOGOTA D.C,BOGOTA D.C.;CONVENIO,BOGOTA D.C,BOGOTA D.C.;CENTROS TUTORIALES,BOLIVAR,CARTAGENA;CENTROS TUTORIALES,BOLIVAR,CARTAGENA;CENTROS TUTORIALES,BOLIVAR,CARTAGENA;CENTROS TUTORIALES,BOLIVAR,EL CARMEN DE BOLIVAR;CENTROS TUTORIALES,BOLIVAR,EL CARMEN DE BOLIVAR;CENTROS TUTORIALES,BOLIVAR,EL CARMEN DE BOLIVAR;CENTROS TUTORIALES,BOLIVAR,EL CARMEN DE BOLIVAR;CENTROS TUTORIALES,BOLIVAR,EL CARMEN DE BOLIVAR;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MAGANGUE;CENTROS TUTORIALES,BOLIVAR,MOMPOS;CENTROS TUTORIALES,BOLIVAR,MOMPOS;CENTROS TUTORIALES,BOLIVAR,MOMPOS;CENTROS TUTORIALES,BOLIVAR,MOMPOS;CENTROS TUTORIALES,BOLIVAR,SAN ESTANISLAO;CENTROS TUTORIALES,BOLIVAR,SAN ESTANISLAO;CENTROS TUTORIALES,BOLIVAR,SAN JUAN NEPOMUCENO;CENTROS TUTORIALES,BOLIVAR,SAN JUAN NEPOMUCENO;CENTROS TUTORIALES,BOLIVAR,SAN JUAN NEPOMUCENO;CENTROS TUTORIALES,BOLIVAR,SAN JUAN NEPOMUCENO;CENTROS TUTORIALES,BOLIVAR,SAN JUAN NEPOMUCENO;CENTROS TUTORIALES,BOLIVAR,SAN JUAN NEPOMUCENO;CENTROS TUTORIALES,BOLIVAR,SAN JUAN NEPOMUCENO;CENTROS TUTORIALES,BOLIVAR,SAN JUAN NEPOMUCENO;CENTROS TUTORIALES,BOLIVAR,TURBACO;CENTROS TUTORIALES,BOLIVAR,TURBACO;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,CERETE;CENTROS TUTORIALES,CORDOBA,LORICA;CENTROS TUTORIALES,CORDOBA,LORICA;CENTROS TUTORIALES,CORDOBA,LORICA;CENTROS TUTORIALES,CORDOBA,LORICA;CENTROS TUTORIALES,CORDOBA,LORICA;CENTROS TUTORIALES,CORDOBA,LORICA;CENTROS TUTORIALES,SUCRE,SAN MARCOS;CENTROS TUTORIALES,SUCRE,SAN MARCOS;CENTROS TUTORIALES,SUCRE,SINCE;";BOLIVAR;CARTAGENA
